"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YKL171W",138.128730461887,-0.891656855118229,0.246017996166612,8.60120824948556e-05,0.000463699213372557
"YKL172W",145.964260715234,0.685723072753743,0.336085860784817,0.0176849379514431,0.0449099039906915
"YKL173W",59.4801823872549,-0.115672485267836,0.239386100740872,0.603862345444737,0.71980081373753
"YKL174C",94.3025419182625,0.277890705684677,0.213067758130933,0.167851899606307,0.278702214939632
"YKL175W",203.012210153118,-0.495705279883946,0.21906190496368,0.0162969493216309,0.0419785896263473
"YKL176C",173.34196730741,-0.34533313533348,0.274948640030342,0.166757048696673,0.277099349618221
"YKL178C",10.429448302437,-0.285689567463968,0.428482098933738,0.385925805173651,0.518759548397794
"YKL179C",101.506149855983,0.0116614494182147,0.270686960316234,0.962306466357161,0.976948338899818
"YKL180W",385.688306765271,0.833114536506682,0.173708282927499,6.18709916339533e-07,5.66709790147181e-06
"YKL181W",159.48155360343,-0.38089715432901,0.249636475982768,0.0989443110256847,0.183490132568111
"YKL182W",2035.15531531673,0.10482522167278,0.264541229969478,0.665191327162438,0.769196532592944
"YKL183W",43.19824372101,-0.505540387937792,0.275250201152481,0.0430129221338882,0.0942705658266418
"YKL184W",29.5400052216896,0.251884802965687,0.318504699111946,0.366644256233698,0.50128552542086
"YKL185W",134.766706204473,0.787989367471033,0.235558755367318,0.000325204077010486,0.00147240772753772
"YKL186C",74.554187272982,0.599775194256359,0.278718802628039,0.0173804778807922,0.0443186269771666
"YKL187C",16.4298710815655,0.145533428660587,0.362058593190138,0.631403347380155,0.743086483846172
"YKL188C",59.7815761141528,-0.937563711070908,0.253223910938948,5.45815444718689e-05,0.000311120390136989
"YKL189W",34.7726988538875,-0.420077881210157,0.280641106313743,0.097842464708622,0.181749394917384
"YKL190W",54.7465466048736,0.154177624272203,0.224681021161337,0.465206902128146,0.593933342033848
"YKL191W",63.0426738934772,0.167920742628479,0.248962769118086,0.466139354967471,0.594851069618204
"YKL192C",283.880776707285,0.763162517277359,0.177480191756651,7.64411248645978e-06,5.42985490269062e-05
"YKL193C",140.59016876705,-0.533442246486806,0.269592882815802,0.0299136619392218,0.069936684861262
"YKL194C",42.7583266605472,0.108590769333095,0.266949362316891,0.656296704064064,0.763349278390304
"YKL195W",721.620406138962,0.70594762047375,0.305648778136216,0.00899936427442516,0.0254920954446967
"YKL196C",104.098601355901,0.616558177019571,0.19716030033317,0.00102854289071808,0.00401117322017436
"YKL197C",62.1757161004436,-1.30853297584602,0.256734558403951,1.78517591581806e-08,2.18018523578745e-07
"YKL198C",28.3093745239424,-0.577337633589977,0.353697327677905,0.0535391987145107,0.11175247148361
"YKL201C",662.386530146579,-0.830631014086776,0.288202790289167,0.001290489137052,0.00483955151800847
"YKL203C",202.561779100546,-0.810043190147313,0.20866365211731,4.02388447882411e-05,0.000237132409127741
"YKL204W",94.3219733616685,-0.0561597955079933,0.265910815548627,0.817410451563987,0.881859512739217
"YKL205W",66.6056635347483,0.433515734322312,0.222202513239153,0.0380406185394292,0.0853882324248613
"YKL206C",50.364780473413,0.808405365684074,0.253580539221453,0.000525311870494295,0.00223147353682893
"YKL207W",101.232639673706,0.169533673378302,0.23236307129666,0.435353472838554,0.565836740440916
"YKL208W",16.8590399364712,-0.0997066202514461,0.328340860653396,0.72643551567508,0.812679667897654
"YKL209C",34.2034612481828,0.250554475734952,0.270603830319813,0.309711473661212,0.441403606058282
"YKL210W",463.484876853355,-0.0108350382666416,0.215614028166611,0.957570597054582,0.974011078538259
"YKL211C",75.2781233502104,0.271797962903468,0.241616822222185,0.226345431795189,0.34801703745649
"YKL212W",161.248476438416,0.173067592616923,0.213359890445638,0.391018907680595,0.523080542126647
"YKL213C",163.157030838016,-0.187312538891415,0.216118499901491,0.358653365156811,0.494268891501678
