"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YIL001W",52.3373598664893,-0.763807508280331,0.261754288320595,0.00145687731073165,0.00530631114680481
"YIL002C",85.0333845910776,-0.125170410329304,0.231993665691247,0.56504568120107,0.671233210511522
"YIL002W-A",58.6235678644228,1.36161572567849,0.303999579469701,4.79608199554946e-07,4.29411264199597e-06
"YIL003W",44.7361122690917,-0.295080615423553,0.276071623857998,0.240895189233967,0.355236061108209
"YIL004C",26.9743656807821,-0.000486870135335552,0.340004923127752,0.998681688035531,0.999136962308743
"YIL005W",168.365070654334,0.439231898981763,0.212331033683126,0.0288755654004806,0.0640414272064024
"YIL006W",37.6271191831688,-0.648202030756872,0.322831138858984,0.0221796985514409,0.0513490829571093
"YIL007C",60.065545485933,-0.45117322318252,0.255530715937283,0.0557891408440616,0.109618263176728
"YIL008W",29.3969388705847,-0.00222051212902245,0.323894162970544,0.993776747171636,0.995846365633028
"YIL009W",71.0481681512294,-1.78633924502523,0.303750669276032,6.47862279674474e-11,1.23984365481345e-09
"YIL010W",29.2803735821641,-0.649988063150926,0.33262032417916,0.0248352782869658,0.0564290757976795
"YIL011W",9.53503418395415,0.211791164010296,0.443421535638323,0.537859449998212,0.647640924765415
"YIL013C",84.8166995794319,-0.0384534756572865,0.217658713263194,0.851742903229163,0.898022761848393
"YIL014W",87.7640499120064,-0.286091450886423,0.211766804196146,0.153996975148559,0.248986161192925
"YIL015W",17.1021965866059,0.787685945250088,0.38705348877432,0.0142229920988861,0.0356150373195578
"YIL016W",63.2616559634103,-0.083288460679381,0.223905726857269,0.692947810234598,0.778971811706999
"YIL017C",160.804455554218,0.598910605959628,0.183097333689238,0.000649671142126944,0.00267604925333206
"YIL018W",609.83209589186,-0.945038463504881,0.256453150099054,5.98109407355203e-05,0.000334089397147555
"YIL019W",53.2888777260477,-0.13828279412329,0.26919282052708,0.575016818356619,0.680609704873116
"YIL020C",36.2324495986163,-0.75862295285693,0.302045288486486,0.00483365218263669,0.0145584689048695
"YIL021W",50.9439280335279,-0.430394472377144,0.239088503015283,0.0535914454396527,0.105908715278008
"YIL022W",59.4964670602418,0.0903953661979142,0.233389445275504,0.679359090507048,0.768349060729844
"YIL023C",25.9930218771667,0.873787785333043,0.360187621769767,0.00433110997947458,0.0133333065095047
"YIL024C",73.1811260798285,0.2501221966877,0.253886093696474,0.286917006665246,0.405234798406988
"YIL026C",102.320384725783,-0.251759126975216,0.200402897908167,0.187539244191624,0.290322849325479
"YIL027C",66.9731016546039,0.678789107592744,0.268514259066646,0.00564891144150662,0.0164878342860327
"YIL030C",274.304700552106,-0.155322578236928,0.253595520397074,0.50814194879899,0.621157777360981
"YIL031W",179.21866531131,1.3452961519805,0.259080557443803,1.43658663200872e-08,1.80594829653647e-07
